record_id,title,source_name,source_type,state_territory,date_band,year,ontology_code,url
393,"Mt. Glorious, Queensland 2010",Australian Yowie Research,modern_web,QLD,modern_1991_2010,2010,cryptid_style_apeman,https://www.yowiehunters.com.au/queensland/1309-mt-glorious-qld-2010
454,"Hickeys Falls, New South Wales 2010",Australian Yowie Research,modern_web,NSW,modern_1991_2010,2010,cryptid_style_apeman,https://www.yowiehunters.com.au/new-south-wales/2176-hickeys-falls-new-south-wales-2010
500,"Ku-ring-gai National Park, New South Wales 2010",Australian Yowie Research,modern_web,NSW,modern_1991_2010,2010,cryptid_style_apeman,https://www.yowiehunters.com.au/new-south-wales/2190-ku-ring-gai-national-park-new-south-wales-2010
511,"Yandina, Queensland 2010",Australian Yowie Research,modern_web,QLD,modern_1991_2010,2010,cryptid_style_apeman,https://www.yowiehunters.com.au/queensland/1344-yandina-qld-2010
577,"Springwood, New South Wales 2010",Australian Yowie Research,modern_web,NSW,modern_1991_2010,2010,cryptid_style_apeman,https://www.yowiehunters.com.au/new-south-wales/1911-springwood-new-south-wales-2010
586,"Tallong, New South Wales 2010",Australian Yowie Research,modern_web,NSW,modern_1991_2010,2010,cryptid_style_apeman,https://www.yowiehunters.com.au/new-south-wales/1544-tallong-new-south-wales-2010
610,"Watagans, New South Wales 2010",Australian Yowie Research,modern_web,NSW,modern_1991_2010,2010,cryptid_style_apeman,https://www.yowiehunters.com.au/new-south-wales/1463-watigans-new-south-wales-2010
612,"Wauchope, New South Wales 2010",Australian Yowie Research,modern_web,NSW,modern_1991_2010,2010,cryptid_style_apeman,https://www.yowiehunters.com.au/new-south-wales/1465-wauchope-new-south-wales-2010
615,"Wellingrove - Dundee, New South Wales 2010",Australian Yowie Research,modern_web,NSW,modern_1991_2010,2010,cryptid_style_apeman,https://www.yowiehunters.com.au/new-south-wales/2090-wellingrove-dundee-new-south-wales-2010
738,AMS RADIOCARBON AGES FOR BEESWAX AND CHARCOAL PIGMENTS IN NORTH KIMBERLEY ROCK ART,OpenAlex,academic_metadata,WA,modern_1991_2010,2010,ancestral_being,https://ro.uow.edu.au/scipapers/3291
754,Obituary: Patricia Wrightson (1921-2010): Australian Synthesiser of Settler and Indigenous Lore,OpenAlex,academic_metadata,VIC,modern_1991_2010,2010,spirit_being,https://hdl.handle.net/1959.11/8719
768,Universalising the particular? God and Indigenous spirit beings in East Kimberley,OpenAlex,academic_metadata,WA,modern_1991_2010,2010,spirit_being,https://doi.org/10.1111/j.1757-6547.2010.00067.x
1047,2010 - Armidale Express Yowie Article,Australian Yowie Research,modern_web,NSW,modern_1991_2010,2010,cryptid_style_apeman,https://www.yowiehunters.com.au/media-clips/1703-2010-armidale-express-yowie-article
1095,2010 - Newscastle Herald Yowie Article,Australian Yowie Research,modern_web,NSW,modern_1991_2010,2010,cryptid_style_apeman,https://www.yowiehunters.com.au/media-clips/1922-2010-newscastle-herald-yowie-article
20,"Donnybrook, Western Australia 2011",Australian Yowie Research,modern_web,WA,contemporary_2011_present,2011,cryptid_style_apeman,https://www.yowiehunters.com.au/western-australia/1676-donnybrook-western-australia-2011
21,"Mandurah, Western Australia 2011",Australian Yowie Research,modern_web,WA,contemporary_2011_present,2011,cryptid_style_apeman,https://www.yowiehunters.com.au/western-australia/1831-mandurah-western-australia-2011
71,"Bendigo (area), Victoria 2011",Australian Yowie Research,modern_web,VIC,contemporary_2011_present,2011,cryptid_style_apeman,https://www.yowiehunters.com.au/victoria/1548-bendigo-area-victoria-2011
72,"Falls Creek, Victoria 2011",Australian Yowie Research,modern_web,VIC,contemporary_2011_present,2011,cryptid_style_apeman,https://www.yowiehunters.com.au/victoria/1585-falls-creek-victoria-2011
73,"Yarra Valley, Victoria 2011",Australian Yowie Research,modern_web,VIC,contemporary_2011_present,2011,cryptid_style_apeman,https://www.yowiehunters.com.au/victoria/1570-yarra-valley-victoria-2011
132,"Watagans, New South Wales 2010",Australian Yowie Research,modern_web,NSW,contemporary_2011_present,2011,cryptid_style_apeman,https://www.yowiehunters.com.au/new-south-wales/1610-watigans-new-south-wales-2010-sp-19461
133,"Dorrigo, New South Wales 2011",Australian Yowie Research,modern_web,NSW,contemporary_2011_present,2011,cryptid_style_apeman,https://www.yowiehunters.com.au/new-south-wales/1840-dorrigo-queensland-2011
134,"Wentworth Falls, New South Wales 2011",Australian Yowie Research,modern_web,NSW,contemporary_2011_present,2011,cryptid_style_apeman,https://www.yowiehunters.com.au/new-south-wales/1563-wentworth-falls-new-south-wales-2011
196,"Koumala Range, Queensland 2011",Australian Yowie Research,modern_web,QLD,contemporary_2011_present,2011,cryptid_style_apeman,https://www.yowiehunters.com.au/queensland/1575-koumala-range-queensland-2011
232,"Emerald, Victoria 2011",Australian Yowie Research,modern_web,VIC,contemporary_2011_present,2011,cryptid_style_apeman,https://www.yowiehunters.com.au/victoria/1569-emerald-victoria-2011
263,"Belbora, New South Wales 2011",Australian Yowie Research,modern_web,NSW,contemporary_2011_present,2011,cryptid_style_apeman,https://www.yowiehunters.com.au/new-south-wales/1582-belbora-new-south-wales-2011
279,"Clear Mountain, Queensland 2011",Australian Yowie Research,modern_web,QLD,contemporary_2011_present,2011,cryptid_style_apeman,https://www.yowiehunters.com.au/queensland/1567-clear-mountain-queensland-2011
386,"Cudgen, New South Wales 2011",Australian Yowie Research,modern_web,NSW,contemporary_2011_present,2011,cryptid_style_apeman,https://www.yowiehunters.com.au/new-south-wales/1568-cudgen-new-south-wales-2011
432,"Grafton, New South Wales 2011",Australian Yowie Research,modern_web,NSW,contemporary_2011_present,2011,cryptid_style_apeman,https://www.yowiehunters.com.au/new-south-wales/1555-grafton-new-south-wales-2011
498,"Krambach, New South Wales 2011",Australian Yowie Research,modern_web,NSW,contemporary_2011_present,2011,cryptid_style_apeman,https://www.yowiehunters.com.au/new-south-wales/1573-kramback-new-south-wales-2011
513,"Yarrabah, Queensland 2011",Australian Yowie Research,modern_web,QLD,contemporary_2011_present,2011,cryptid_style_apeman,https://www.yowiehunters.com.au/queensland/1581-yarrabah-queensland-2011
519,"Lowanna, New South Wales 2011",Australian Yowie Research,modern_web,NSW,contemporary_2011_present,2011,cryptid_style_apeman,https://www.yowiehunters.com.au/new-south-wales/1574-lowanna-new-south-wales-2011
582,"Stuarts Point, New South Wales 2011",Australian Yowie Research,modern_web,NSW,contemporary_2011_present,2011,cryptid_style_apeman,https://www.yowiehunters.com.au/new-south-wales/1579-stuarts-point-new-south-wales-2011
959,2011 - Daily Examiner Yowie Article,Australian Yowie Research,modern_web,NSW,contemporary_2011_present,2011,cryptid_style_apeman,https://www.yowiehunters.com.au/media-clips/1741-2011-daily-examiner-yowie-article
1165,Urban myths and legendary creatures,Internet Archive,internet_archive_metadata,,contemporary_2011_present,2011,traditional_narrative,https://archive.org/details/urbanmythslegend0000rega
3992,Ghost hunters haunt old mental asylum,Australian Broadcasting Corporation,institutional_media_page,TAS,contemporary_2011_present,2011,apparition_account,https://www.abc.net.au/news/2011-02-22/ghost-hunters-haunt-old-mental-asylum/1952878
4081,ghosts in Ghosts in the old Palmerston Centre,Territory Stories,public_repository_newsletter_ocr_text,NT,contemporary_2011_present,2011,ghost_legend,https://hdl.handle.net/10070/664952
135,"Munmorah, New South Wales 2012",Australian Yowie Research,modern_web,NSW,contemporary_2011_present,2012,cryptid_style_apeman,https://www.yowiehunters.com.au/new-south-wales/1827-munmorah-new-south-wales-2012
197,"Miriam Vale, Queensland 2012",Australian Yowie Research,modern_web,QLD,contemporary_2011_present,2012,cryptid_style_apeman,https://www.yowiehunters.com.au/queensland/1591-miriam-vale-queensland-2012
274,"Noojee, Victoria 2012",Australian Yowie Research,modern_web,VIC,contemporary_2011_present,2012,cryptid_style_apeman,https://www.yowiehunters.com.au/victoria/1583-noojee-victoria-2012
345,"Jimboomba, Queensland 2012",Australian Yowie Research,modern_web,QLD,contemporary_2011_present,2012,cryptid_style_apeman,https://www.yowiehunters.com.au/queensland/1937-jimboomba-queensland-2012
456,"Hornsby Heights, New South Wales 2012",Australian Yowie Research,modern_web,NSW,contemporary_2011_present,2012,cryptid_style_apeman,https://www.yowiehunters.com.au/new-south-wales/2107-hornsby-heights-new-south-wales-2012
497,"Wolvi, Queensland 2012",Australian Yowie Research,modern_web,QLD,contemporary_2011_present,2012,cryptid_style_apeman,https://www.yowiehunters.com.au/queensland/1609-wolvi-queensland-2012
505,"Woolooga, Queensland 2012",Australian Yowie Research,modern_web,QLD,contemporary_2011_present,2012,cryptid_style_apeman,https://www.yowiehunters.com.au/queensland/2113-woolooga-queensland-2012
536,"Mt. Kembla, New South Wales 2012",Australian Yowie Research,modern_web,NSW,contemporary_2011_present,2012,cryptid_style_apeman,https://www.yowiehunters.com.au/new-south-wales/1600-mt-kembla-new-south-wales-2012
539,"Mt. Warning, New South Wales 2012",Australian Yowie Research,modern_web,NSW,contemporary_2011_present,2012,cryptid_style_apeman,https://www.yowiehunters.com.au/new-south-wales/2117-mt-warning-new-south-wales-2012
568,"Providence Portal, New South Wales 2012",Australian Yowie Research,modern_web,NSW,contemporary_2011_present,2012,cryptid_style_apeman,https://www.yowiehunters.com.au/new-south-wales/1602-providence-portal-new-south-wales-2012
583,"Stuarts Point, New South Wales 2012",Australian Yowie Research,modern_web,NSW,contemporary_2011_present,2012,cryptid_style_apeman,https://www.yowiehunters.com.au/new-south-wales/2082-stuarts-point-new-south-wales-2012
589,"Tenterfield, New South Wales 2012",Australian Yowie Research,modern_web,NSW,contemporary_2011_present,2012,cryptid_style_apeman,https://www.yowiehunters.com.au/new-south-wales/1868-tenterfield-new-south-wales-2012
611,"Watagans, New South Wales 2012",Australian Yowie Research,modern_web,NSW,contemporary_2011_present,2012,cryptid_style_apeman,https://www.yowiehunters.com.au/new-south-wales/1628-watigans-new-south-wales-2012
735,Evidence of ENSO mega‐drought triggered collapse of prehistory Aboriginal society in northwest Australia,OpenAlex,academic_metadata,WA,contemporary_2011_present,2012,ancestral_being,https://doi.org/10.1029/2012gl053916
760,Can't tell a yahoo from a yowie,OpenAlex,academic_metadata,,contemporary_2011_present,2012,cryptid_style_apeman,https://openalex.org/W1501775044
803,From the Souks of Marrakech and the Wandjina Gods: How Travel Writing Transforms Our Visions of the Other,Crossref,academic_metadata,WA,contemporary_2011_present,2012,ancestral_being,https://doi.org/10.18848/1447-9532/cgp/v11i03/39015
806,"Endangered Rock Art: Forty years of cultural heritage management in the Quinkan region, Cape York Peninsula",Crossref,academic_metadata,QLD,contemporary_2011_present,2012,spirit_being,https://doi.org/10.1080/03122417.2012.11681951
960,2012 - Sydney Telegraph Yowie Article,Australian Yowie Research,modern_web,NSW,contemporary_2011_present,2012,cryptid_style_apeman,https://www.yowiehunters.com.au/media-clips/1776-2012-sydney-telegraph-yowie-article
961,2012- News.Com Yowie Article,Australian Yowie Research,modern_web,NSW,contemporary_2011_present,2012,cryptid_style_apeman,https://www.yowiehunters.com.au/media-clips/1916-2012-news-com-yowie-article
1048,2012 - Herald Sun Yowie Article,Australian Yowie Research,modern_web,VIC,contemporary_2011_present,2012,cryptid_style_apeman,https://www.yowiehunters.com.au/media-clips/1915-2012-herald-sun-yowie-article
1163,The vampire hunter's guide,Internet Archive,internet_archive_metadata,,contemporary_2011_present,2012,traditional_narrative,https://archive.org/details/vampirehuntersgu0000deat
74,"Bemm River, Victoria 2013",Australian Yowie Research,modern_web,VIC,contemporary_2011_present,2013,cryptid_style_apeman,https://www.yowiehunters.com.au/victoria/2095-bemm-river-victoria-2013
75,"Healesville, Victoria 2013",Australian Yowie Research,modern_web,VIC,contemporary_2011_present,2013,cryptid_style_apeman,https://www.yowiehunters.com.au/victoria/1677-healesville-victoria-2013
136,"Wingello, New South Wales 2012",Australian Yowie Research,modern_web,NSW,contemporary_2011_present,2013,cryptid_style_apeman,https://www.yowiehunters.com.au/new-south-wales/1664-wingello-new-south-wales-2012
137,"Hawkesburry River, New South Wales 2013",Australian Yowie Research,modern_web,NSW,contemporary_2011_present,2013,cryptid_style_apeman,https://www.yowiehunters.com.au/new-south-wales/1622-hawkesburry-river-new-south-wales-2013
138,"Parkes, New South Wales 2013",Australian Yowie Research,modern_web,NSW,contemporary_2011_present,2013,cryptid_style_apeman,https://www.yowiehunters.com.au/new-south-wales/1618-central-new-south-wales-2013
139,"Tucabia, New South Wales 2013",Australian Yowie Research,modern_web,NSW,contemporary_2011_present,2013,cryptid_style_apeman,https://www.yowiehunters.com.au/new-south-wales/1867-tucabia-new-south-wales-2013
198,"Bribie Island, Queensland 2013",Australian Yowie Research,modern_web,QLD,contemporary_2011_present,2013,cryptid_style_apeman,https://www.yowiehunters.com.au/queensland/1656-bribie-island-queensland-2013
199,"Laidley, Queensland 2013",Australian Yowie Research,modern_web,QLD,contemporary_2011_present,2013,cryptid_style_apeman,https://www.yowiehunters.com.au/queensland/1661-laidley-queensland-2013
226,"Colac, Victoria 2013",Australian Yowie Research,modern_web,VIC,contemporary_2011_present,2013,cryptid_style_apeman,https://www.yowiehunters.com.au/victoria/1658-colac-victoria-2013
278,"Bexhill, New South Wales 2013",Australian Yowie Research,modern_web,NSW,contemporary_2011_present,2013,cryptid_style_apeman,https://www.yowiehunters.com.au/new-south-wales/1623-bexhill-new-south-wales-2013
293,"Blaxland, New South Wales 2013",Australian Yowie Research,modern_web,NSW,contemporary_2011_present,2013,cryptid_style_apeman,https://www.yowiehunters.com.au/new-south-wales/1663-blaxland-new-south-wales-2013
309,"Daisy Hill, Queensland 2013",Australian Yowie Research,modern_web,QLD,contemporary_2011_present,2013,cryptid_style_apeman,https://www.yowiehunters.com.au/queensland/1660-daisy-hill-queensland-2013
311,"Dalby, Queensland 2013",Australian Yowie Research,modern_web,QLD,contemporary_2011_present,2013,cryptid_style_apeman,https://www.yowiehunters.com.au/queensland/1657-dalby-queensland-2013
379,"Maudsland, Queensland 2013",Australian Yowie Research,modern_web,QLD,contemporary_2011_present,2013,cryptid_style_apeman,https://www.yowiehunters.com.au/queensland/2282-maudsland-queensland-2013
414,"Glenbrook, New South Wales 2013",Australian Yowie Research,modern_web,NSW,contemporary_2011_present,2013,cryptid_style_apeman,https://www.yowiehunters.com.au/new-south-wales/1845-glenbrook-new-south-wales-2013
438,"Grenfell, New South Wales 2013",Australian Yowie Research,modern_web,NSW,contemporary_2011_present,2013,cryptid_style_apeman,https://www.yowiehunters.com.au/new-south-wales/1842-grenfell-new-south-wales-2013
461,"Tarampa, Queensland 2013",Australian Yowie Research,modern_web,QLD,contemporary_2011_present,2013,cryptid_style_apeman,https://www.yowiehunters.com.au/queensland/2077-tarampa-queens-and-2013
466,"Jackadgery, New South Wales 2013",Australian Yowie Research,modern_web,NSW,contemporary_2011_present,2013,cryptid_style_apeman,https://www.yowiehunters.com.au/new-south-wales/2260-jackadgery-new-south-wales-2013
528,"Mongarlowe, New South Wales 2013",Australian Yowie Research,modern_web,NSW,contemporary_2011_present,2013,cryptid_style_apeman,https://www.yowiehunters.com.au/new-south-wales/2264-mongarlowe-new-south-wales-2013
529,"Mooney Mooney, New South Wales 2013",Australian Yowie Research,modern_web,NSW,contemporary_2011_present,2013,cryptid_style_apeman,https://www.yowiehunters.com.au/new-south-wales/1624-mooney-mooney-new-south-wales-2013
537,"Mt. Kembla, New South Wales 2013",Australian Yowie Research,modern_web,NSW,contemporary_2011_present,2013,cryptid_style_apeman,https://www.yowiehunters.com.au/new-south-wales/1955-mt-kembla-new-south-wales-2013
